# 1distance 2Total_prob 3Px_prob 4HIlo 5HIup 6Vol 7Lum
0.894372 0.0261855 0.0291643 1 1 0.855671 1
0.894395 0.0262131 0.0291945 1 1 0.855686 1
0.894418 0.0262406 0.0292247 1 1 0.855701 1
0.894441 0.0262682 0.0292549 1 1 0.855716 1
0.894464 0.0262958 0.0292851 1 1 0.855731 1
0.894486 0.0263235 0.0293154 1 1 0.855747 1
0.894509 0.0263511 0.0293457 1 1 0.855762 1
0.894532 0.0263788 0.029376 1 1 0.855777 1
0.894555 0.0264066 0.0294063 1 1 0.855792 1
0.894578 0.0264343 0.0294367 1 1 0.855807 1
0.894601 0.0264621 0.0294671 1 1 0.855822 1
0.894624 0.0264898 0.0294975 1 1 0.855838 1
0.894647 0.0265176 0.029528 1 1 0.855853 1
0.89467 0.0265455 0.0295584 1 1 0.855868 1
0.894693 0.0265733 0.0295889 1 1 0.855883 1
0.894716 0.0266012 0.0296194 1 1 0.855898 1
0.894739 0.0266291 0.02965 1 1 0.855913 1
0.894762 0.0266571 0.0296806 1 1 0.855929 1
0.894785 0.026685 0.0297112 1 1 0.855944 1
0.894808 0.026713 0.0297418 1 1 0.855959 1
0.894831 0.026741 0.0297724 1 1 0.855974 1
0.894854 0.026769 0.0298031 1 1 0.855989 1
0.894877 0.0267971 0.0298338 1 1 0.856005 1
0.8949 0.0268251 0.0298645 1 1 0.85602 1
0.894923 0.0268532 0.0298953 1 1 0.856035 1
0.894946 0.0268813 0.029926 1 1 0.85605 1
0.894969 0.0269095 0.0299568 1 1 0.856065 1
0.894992 0.0269376 0.0299877 1 1 0.85608 1
0.895015 0.0269658 0.0300185 1 1 0.856096 1
0.895037 0.0269941 0.0300494 1 1 0.856111 1
0.89506 0.0270223 0.0300803 1 1 0.856126 1
0.895083 0.0270506 0.0301112 1 1 0.856141 1
0.895106 0.0270788 0.0301422 1 1 0.856156 1
0.895129 0.0271072 0.0301732 1 1 0.856171 1
0.895152 0.0271355 0.0302042 1 1 0.856187 1
0.895175 0.0271638 0.0302352 1 1 0.856202 1
0.895198 0.0271922 0.0302662 1 1 0.856217 1
0.895221 0.0272206 0.0302973 1 1 0.856232 1
0.895244 0.0272491 0.0303284 1 1 0.856247 1
0.895267 0.0272775 0.0303596 1 1 0.856262 1
0.89529 0.027306 0.0303907 1 1 0.856277 1
0.895313 0.0273345 0.0304219 1 1 0.856293 1
0.895336 0.027363 0.0304531 1 1 0.856308 1
0.895359 0.0273916 0.0304844 1 1 0.856323 1
0.895382 0.0274202 0.0305156 1 1 0.856338 1
0.895405 0.0274488 0.0305469 1 1 0.856353 1
0.895428 0.0274774 0.0305782 1 1 0.856368 1
0.895451 0.027506 0.0306096 1 1 0.856384 1
0.895474 0.0275347 0.0306409 1 1 0.856399 1
0.895497 0.0275634 0.0306723 1 1 0.856414 1
0.89552 0.0275921 0.0307037 1 1 0.856429 1
0.895543 0.0276209 0.0307352 1 1 0.856444 1
0.895566 0.0276496 0.0307667 1 1 0.856459 1
0.895589 0.0276784 0.0307982 1 1 0.856474 1
0.895611 0.0277073 0.0308297 1 1 0.85649 1
0.895634 0.0277361 0.0308612 1 1 0.856505 1
0.895657 0.027765 0.0308928 1 1 0.85652 1
0.89568 0.0277939 0.0309244 1 1 0.856535 1
0.895703 0.0278228 0.030956 1 1 0.85655 1
0.895726 0.0278517 0.0309877 1 1 0.856565 1
0.895749 0.0278807 0.0310194 1 1 0.85658 1
0.895772 0.0279097 0.0310511 1 1 0.856596 1
0.895795 0.0279387 0.0310828 1 1 0.856611 1
0.895818 0.0279677 0.0311146 1 1 0.856626 1
0.895841 0.0279968 0.0311463 1 1 0.856641 1
0.895864 0.0280259 0.0311781 1 1 0.856656 1
0.895887 0.028055 0.03121 1 1 0.856671 1
0.89591 0.0280841 0.0312418 1 1 0.856686 1
0.895933 0.0281133 0.0312737 1 1 0.856701 1
0.895956 0.0281425 0.0313056 1 1 0.856717 1
0.895979 0.0281717 0.0313376 1 1 0.856732 1
0.896002 0.0282009 0.0313696 1 1 0.856747 1
0.896025 0.0282302 0.0314015 1 1 0.856762 1
0.896048 0.0282595 0.0314336 1 1 0.856777 1
0.896071 0.0282888 0.0314656 1 1 0.856792 1
0.896094 0.0283181 0.0314977 1 1 0.856807 1
0.896117 0.0283475 0.0315298 1 1 0.856822 1
0.89614 0.0283769 0.0315619 1 1 0.856838 1
0.896163 0.0284063 0.0315941 1 1 0.856853 1
0.896185 0.0284357 0.0316262 1 1 0.856868 1
0.896208 0.0284651 0.0316584 1 1 0.856883 1
0.896231 0.0284946 0.0316907 1 1 0.856898 1
0.896254 0.0285241 0.0317229 1 1 0.856913 1
0.896277 0.0285537 0.0317552 1 1 0.856928 1
0.8963 0.0285832 0.0317875 1 1 0.856943 1
0.896323 0.0286128 0.0318198 1 1 0.856959 1
0.896346 0.0286424 0.0318522 1 1 0.856974 1
0.896369 0.028672 0.0318846 1 1 0.856989 1
0.896392 0.0287017 0.031917 1 1 0.857004 1
0.896415 0.0287314 0.0319495 1 1 0.857019 1
0.896438 0.0287611 0.0319819 1 1 0.857034 1
0.896461 0.0287908 0.0320144 1 1 0.857049 1
0.896484 0.0288206 0.0320469 1 1 0.857064 1
0.896507 0.0288503 0.0320795 1 1 0.857079 1
0.89653 0.0288801 0.0321121 1 1 0.857095 1
0.896553 0.02891 0.0321447 1 1 0.85711 1
0.896576 0.0289398 0.0321773 1 1 0.857125 1
0.896599 0.0289697 0.0322099 1 1 0.85714 1
0.896622 0.0289996 0.0322426 1 1 0.857155 1
0.896645 0.0290295 0.0322753 1 1 0.85717 1
0.896668 0.0290595 0.0323081 1 1 0.857185 1
0.896691 0.0290895 0.0323408 1 1 0.8572 1
0.896714 0.0291195 0.0323736 1 1 0.857215 1
0.896736 0.0291495 0.0324064 1 1 0.85723 1
0.896759 0.0291796 0.0324393 1 1 0.857246 1
0.896782 0.0292096 0.0324721 1 1 0.857261 1
0.896805 0.0292397 0.032505 1 1 0.857276 1
0.896828 0.0292699 0.0325379 1 1 0.857291 1
0.896851 0.0293 0.0325709 1 1 0.857306 1
0.896874 0.0293302 0.0326039 1 1 0.857321 1
0.896897 0.0293604 0.0326369 1 1 0.857336 1
0.89692 0.0293906 0.0326699 1 1 0.857351 1
0.896943 0.0294209 0.032703 1 1 0.857366 1
0.896966 0.0294512 0.032736 1 1 0.857381 1
0.896989 0.0294815 0.0327691 1 1 0.857397 1
0.897012 0.0295118 0.0328023 1 1 0.857412 1
0.897035 0.0295422 0.0328354 1 1 0.857427 1
0.897058 0.0295726 0.0328686 1 1 0.857442 1
0.897081 0.029603 0.0329018 1 1 0.857457 1
0.897104 0.0296334 0.0329351 1 1 0.857472 1
0.897127 0.0296638 0.0329684 1 1 0.857487 1
0.89715 0.0296943 0.0330017 1 1 0.857502 1
0.897173 0.0297248 0.033035 1 1 0.857517 1
0.897196 0.0297554 0.0330683 1 1 0.857532 1
0.897219 0.0297859 0.0331017 1 1 0.857547 1
0.897242 0.0298165 0.0331351 1 1 0.857562 1
0.897265 0.0298471 0.0331686 1 1 0.857578 1
0.897288 0.0298778 0.033202 1 1 0.857593 1
0.89731 0.0299084 0.0332355 1 1 0.857608 1
0.897333 0.0299391 0.033269 1 1 0.857623 1
0.897356 0.0299698 0.0333026 1 1 0.857638 1
0.897379 0.0300005 0.0333361 1 1 0.857653 1
0.897402 0.0300313 0.0333697 1 1 0.857668 1
0.897425 0.0300621 0.0334033 1 1 0.857683 1
0.897448 0.0300929 0.033437 1 1 0.857698 1
0.897471 0.0301237 0.0334707 1 1 0.857713 1
0.897494 0.0301546 0.0335044 1 1 0.857728 1
0.897517 0.0301855 0.0335381 1 1 0.857743 1
0.89754 0.0302164 0.0335719 1 1 0.857758 1
0.897563 0.0302474 0.0336056 1 1 0.857774 1
0.897586 0.0302783 0.0336395 1 1 0.857789 1
0.897609 0.0303093 0.0336733 1 1 0.857804 1
0.897632 0.0303403 0.0337072 1 1 0.857819 1
0.897655 0.0303714 0.0337411 1 1 0.857834 1
0.897678 0.0304024 0.033775 1 1 0.857849 1
0.897701 0.0304335 0.0338089 1 1 0.857864 1
0.897724 0.0304647 0.0338429 1 1 0.857879 1
0.897747 0.0304958 0.0338769 1 1 0.857894 1
0.89777 0.030527 0.0339109 1 1 0.857909 1
0.897793 0.0305582 0.033945 1 1 0.857924 1
0.897816 0.0305894 0.0339791 1 1 0.857939 1
0.897839 0.0306206 0.0340132 1 1 0.857954 1
0.897862 0.0306519 0.0340473 1 1 0.857969 1
0.897884 0.0306832 0.0340815 1 1 0.857984 1
0.897907 0.0307145 0.0341157 1 1 0.857999 1
0.89793 0.0307459 0.0341499 1 1 0.858015 1
0.897953 0.0307773 0.0341842 1 1 0.85803 1
0.897976 0.0308087 0.0342185 1 1 0.858045 1
0.897999 0.0308401 0.0342528 1 1 0.85806 1
0.898022 0.0308715 0.0342871 1 1 0.858075 1
0.898045 0.030903 0.0343215 1 1 0.85809 1
0.898068 0.0309345 0.0343558 1 1 0.858105 1
0.898091 0.0309661 0.0343903 1 1 0.85812 1
0.898114 0.0309976 0.0344247 1 1 0.858135 1
0.898137 0.0310292 0.0344592 1 1 0.85815 1
0.89816 0.0310608 0.0344937 1 1 0.858165 1
0.898183 0.0310925 0.0345282 1 1 0.85818 1
0.898206 0.0311241 0.0345628 1 1 0.858195 1
0.898229 0.0311558 0.0345973 1 1 0.85821 1
0.898252 0.0311875 0.034632 1 1 0.858225 1
0.898275 0.0312193 0.0346666 1 1 0.85824 1
0.898298 0.031251 0.0347013 1 1 0.858255 1
0.898321 0.0312828 0.0347359 1 1 0.85827 1
0.898344 0.0313146 0.0347707 1 1 0.858285 1
0.898367 0.0313465 0.0348054 1 1 0.8583 1
0.89839 0.0313783 0.0348402 1 1 0.858315 1
0.898413 0.0314102 0.034875 1 1 0.858331 1
0.898435 0.0314422 0.0349098 1 1 0.858346 1
0.898458 0.0314741 0.0349447 1 1 0.858361 1
0.898481 0.0315061 0.0349796 1 1 0.858376 1
0.898504 0.0315381 0.0350145 1 1 0.858391 1
0.898527 0.0315701 0.0350494 1 1 0.858406 1
0.89855 0.0316022 0.0350844 1 1 0.858421 1
0.898573 0.0316342 0.0351194 1 1 0.858436 1
0.898596 0.0316664 0.0351544 1 1 0.858451 1
0.898619 0.0316985 0.0351895 1 1 0.858466 1
0.898642 0.0317306 0.0352246 1 1 0.858481 1
0.898665 0.0317628 0.0352597 1 1 0.858496 1
0.898688 0.031795 0.0352948 1 1 0.858511 1
0.898711 0.0318273 0.03533 1 1 0.858526 1
0.898734 0.0318595 0.0353652 1 1 0.858541 1
0.898757 0.0318918 0.0354004 1 1 0.858556 1
0.89878 0.0319241 0.0354357 1 1 0.858571 1
0.898803 0.0319565 0.0354709 1 1 0.858586 1
0.898826 0.0319889 0.0355062 1 1 0.858601 1
0.898849 0.0320212 0.0355416 1 1 0.858616 1
0.898872 0.0320537 0.0355769 1 1 0.858631 1
0.898895 0.0320861 0.0356123 1 1 0.858646 1
0.898918 0.0321186 0.0356478 1 1 0.858661 1
0.898941 0.0321511 0.0356832 1 1 0.858676 1
0.898964 0.0321836 0.0357187 1 1 0.858691 1
0.898987 0.0322162 0.0357542 1 1 0.858706 1
0.899009 0.0322488 0.0357897 1 1 0.858721 1
0.899032 0.0322814 0.0358253 1 1 0.858736 1
0.899055 0.032314 0.0358609 1 1 0.858751 1
0.899078 0.0323466 0.0358965 1 1 0.858766 1
0.899101 0.0323793 0.0359321 1 1 0.858781 1
0.899124 0.032412 0.0359678 1 1 0.858796 1
0.899147 0.0324448 0.0360035 1 1 0.858811 1
0.89917 0.0324776 0.0360392 1 1 0.858826 1
0.899193 0.0325103 0.036075 1 1 0.858841 1
0.899216 0.0325432 0.0361108 1 1 0.858856 1
0.899239 0.032576 0.0361466 1 1 0.858871 1
0.899262 0.0326089 0.0361824 1 1 0.858886 1
0.899285 0.0326418 0.0362183 1 1 0.858901 1
0.899308 0.0326747 0.0362542 1 1 0.858916 1
0.899331 0.0327077 0.0362901 1 1 0.858931 1
0.899354 0.0327406 0.0363261 1 1 0.858946 1
0.899377 0.0327736 0.0363621 1 1 0.858961 1
0.8994 0.0328067 0.0363981 1 1 0.858976 1
0.899423 0.0328397 0.0364341 1 1 0.858991 1
0.899446 0.0328728 0.0364702 1 1 0.859006 1
0.899469 0.0329059 0.0365063 1 1 0.859021 1
0.899492 0.0329391 0.0365424 1 1 0.859036 1
0.899515 0.0329722 0.0365786 1 1 0.859051 1
0.899538 0.0330054 0.0366148 1 1 0.859066 1
0.899561 0.0330386 0.036651 1 1 0.859081 1
0.899583 0.0330719 0.0366872 1 1 0.859096 1
0.899606 0.0331052 0.0367235 1 1 0.859111 1
0.899629 0.0331385 0.0367598 1 1 0.859126 1
0.899652 0.0331718 0.0367961 1 1 0.859141 1
0.899675 0.0332051 0.0368325 1 1 0.859156 1
0.899698 0.0332385 0.0368688 1 1 0.859171 1
0.899721 0.0332719 0.0369053 1 1 0.859186 1
0.899744 0.0333054 0.0369417 1 1 0.859201 1
0.899767 0.0333388 0.0369782 1 1 0.859216 1
0.89979 0.0333723 0.0370147 1 1 0.859231 1
0.899813 0.0334058 0.0370512 1 1 0.859246 1
0.899836 0.0334394 0.0370878 1 1 0.859261 1
0.899859 0.033473 0.0371243 1 1 0.859276 1
0.899882 0.0335065 0.037161 1 1 0.859291 1
0.899905 0.0335402 0.0371976 1 1 0.859306 1
0.899928 0.0335738 0.0372343 1 1 0.859321 1
0.899951 0.0336075 0.037271 1 1 0.859336 1
0.899974 0.0336412 0.0373077 1 1 0.859351 1
0.899997 0.0336749 0.0373445 1 1 0.859366 1
0.90002 0.0337087 0.0373812 1 1 0.859381 1
0.900043 0.0337425 0.0374181 1 1 0.859396 1
0.900066 0.0337763 0.0374549 1 1 0.859411 1
0.900089 0.0338101 0.0374918 1 1 0.859426 1
0.900112 0.033844 0.0375287 1 1 0.859441 1
0.900134 0.0338779 0.0375656 1 1 0.859456 1
0.900157 0.0339118 0.0376026 1 1 0.859471 1
0.90018 0.0339458 0.0376396 1 1 0.859486 1
0.900203 0.0339798 0.0376766 1 1 0.859501 1
0.900226 0.0340138 0.0377136 1 1 0.859516 1
0.900249 0.0340478 0.0377507 1 1 0.859531 1
0.900272 0.0340818 0.0377878 1 1 0.859546 1
0.900295 0.0341159 0.0378249 1 1 0.859561 1
0.900318 0.03415 0.0378621 1 1 0.859576 1
0.900341 0.0341842 0.0378993 1 1 0.859591 1
0.900364 0.0342184 0.0379365 1 1 0.859606 1
0.900387 0.0342525 0.0379738 1 1 0.859621 1
0.90041 0.0342868 0.038011 1 1 0.859635 1
0.900433 0.034321 0.0380483 1 1 0.85965 1
0.900456 0.0343553 0.0380857 1 1 0.859665 1
0.900479 0.0343896 0.038123 1 1 0.85968 1
0.900502 0.0344239 0.0381604 1 1 0.859695 1
0.900525 0.0344583 0.0381979 1 1 0.85971 1
0.900548 0.0344927 0.0382353 1 1 0.859725 1
0.900571 0.0345271 0.0382728 1 1 0.85974 1
0.900594 0.0345615 0.0383103 1 1 0.859755 1
0.900617 0.034596 0.0383479 1 1 0.85977 1
0.90064 0.0346305 0.0383854 1 1 0.859785 1
0.900663 0.034665 0.038423 1 1 0.8598 1
0.900686 0.0346996 0.0384607 1 1 0.859815 1
0.900708 0.0347342 0.0384983 1 1 0.85983 1
0.900731 0.0347688 0.038536 1 1 0.859845 1
0.900754 0.0348034 0.0385737 1 1 0.85986 1
0.900777 0.0348381 0.0386115 1 1 0.859875 1
0.9008 0.0348728 0.0386492 1 1 0.85989 1
0.900823 0.0349075 0.038687 1 1 0.859905 1
0.900846 0.0349422 0.0387249 1 1 0.85992 1
0.900869 0.034977 0.0387627 1 1 0.859935 1
0.900892 0.0350118 0.0388006 1 1 0.85995 1
0.900915 0.0350466 0.0388386 1 1 0.859964 1
0.900938 0.0350815 0.0388765 1 1 0.859979 1
0.900961 0.0351164 0.0389145 1 1 0.859994 1
0.900984 0.0351513 0.0389525 1 1 0.860009 1
0.901007 0.0351862 0.0389905 1 1 0.860024 1
0.90103 0.0352212 0.0390286 1 1 0.860039 1
0.901053 0.0352562 0.0390667 1 1 0.860054 1
0.901076 0.0352912 0.0391048 1 1 0.860069 1
0.901099 0.0353262 0.039143 1 1 0.860084 1
0.901122 0.0353613 0.0391812 1 1 0.860099 1
0.901145 0.0353964 0.0392194 1 1 0.860114 1
0.901168 0.0354316 0.0392577 1 1 0.860129 1
0.901191 0.0354667 0.0392959 1 1 0.860144 1
0.901214 0.0355019 0.0393342 1 1 0.860159 1
0.901237 0.0355371 0.0393726 1 1 0.860174 1
0.901259 0.0355724 0.0394109 1 1 0.860189 1
0.901282 0.0356077 0.0394493 1 1 0.860203 1
0.901305 0.035643 0.0394878 1 1 0.860218 1
0.901328 0.0356783 0.0395262 1 1 0.860233 1
0.901351 0.0357136 0.0395647 1 1 0.860248 1
0.901374 0.035749 0.0396032 1 1 0.860263 1
0.901397 0.0357844 0.0396418 1 1 0.860278 1
0.90142 0.0358199 0.0396803 1 1 0.860293 1
0.901443 0.0358554 0.0397189 1 1 0.860308 1
0.901466 0.0358909 0.0397576 1 1 0.860323 1
0.901489 0.0359264 0.0397962 1 1 0.860338 1
0.901512 0.0359619 0.0398349 1 1 0.860353 1
0.901535 0.0359975 0.0398736 1 1 0.860368 1
0.901558 0.0360331 0.0399124 1 1 0.860383 1
0.901581 0.0360688 0.0399512 1 1 0.860397 1
0.901604 0.0361044 0.03999 1 1 0.860412 1
0.901627 0.0361401 0.0400288 1 1 0.860427 1
0.90165 0.0361758 0.0400677 1 1 0.860442 1
0.901673 0.0362116 0.0401066 1 1 0.860457 1
0.901696 0.0362474 0.0401455 1 1 0.860472 1
0.901719 0.0362832 0.0401845 1 1 0.860487 1
0.901742 0.036319 0.0402235 1 1 0.860502 1
0.901765 0.0363549 0.0402625 1 1 0.860517 1
0.901788 0.0363908 0.0403016 1 1 0.860532 1
0.901811 0.0364267 0.0403406 1 1 0.860547 1
0.901833 0.0364626 0.0403797 1 1 0.860562 1
0.901856 0.0364986 0.0404189 1 1 0.860576 1
0.901879 0.0365346 0.0404581 1 1 0.860591 1
0.901902 0.0365707 0.0404973 1 1 0.860606 1
0.901925 0.0366067 0.0405365 1 1 0.860621 1
0.901948 0.0366428 0.0405758 1 1 0.860636 1
0.901971 0.0366789 0.040615 1 1 0.860651 1
0.901994 0.0367151 0.0406544 1 1 0.860666 1
0.902017 0.0367512 0.0406937 1 1 0.860681 1
0.90204 0.0367874 0.0407331 1 1 0.860696 1
0.902063 0.0368237 0.0407725 1 1 0.860711 1
0.902086 0.0368599 0.040812 1 1 0.860725 1
0.902109 0.0368962 0.0408514 1 1 0.86074 1
0.902132 0.0369325 0.0408909 1 1 0.860755 1
0.902155 0.0369689 0.0409305 1 1 0.86077 1
0.902178 0.0370053 0.04097 1 1 0.860785 1
0.902201 0.0370417 0.0410096 1 1 0.8608 1
0.902224 0.0370781 0.0410492 1 1 0.860815 1
0.902247 0.0371146 0.0410889 1 1 0.86083 1
0.90227 0.037151 0.0411286 1 1 0.860845 1
0.902293 0.0371876 0.0411683 1 1 0.86086 1
0.902316 0.0372241 0.041208 1 1 0.860874 1
0.902339 0.0372607 0.0412478 1 1 0.860889 1
0.902362 0.0372973 0.0412876 1 1 0.860904 1
0.902385 0.0373339 0.0413275 1 1 0.860919 1
0.902407 0.0373706 0.0413673 1 1 0.860934 1
0.90243 0.0374073 0.0414072 1 1 0.860949 1
0.902453 0.037444 0.0414471 1 1 0.860964 1
0.902476 0.0374807 0.0414871 1 1 0.860979 1
0.902499 0.0375175 0.0415271 1 1 0.860993 1
0.902522 0.0375543 0.0415671 1 1 0.861008 1
0.902545 0.0375911 0.0416072 1 1 0.861023 1
0.902568 0.037628 0.0416472 1 1 0.861038 1
0.902591 0.0376649 0.0416873 1 1 0.861053 1
0.902614 0.0377018 0.0417275 1 1 0.861068 1
0.902637 0.0377388 0.0417677 1 1 0.861083 1
0.90266 0.0377757 0.0418079 1 1 0.861098 1
0.902683 0.0378127 0.0418481 1 1 0.861113 1
0.902706 0.0378498 0.0418884 1 1 0.861127 1
0.902729 0.0378868 0.0419286 1 1 0.861142 1
0.902752 0.0379239 0.041969 1 1 0.861157 1
0.902775 0.037961 0.0420093 1 1 0.861172 1
0.902798 0.0379982 0.0420497 1 1 0.861187 1
0.902821 0.0380354 0.0420901 1 1 0.861202 1
0.902844 0.0380726 0.0421306 1 1 0.861217 1
0.902867 0.0381098 0.042171 1 1 0.861232 1
0.90289 0.0381471 0.0422116 1 1 0.861246 1
0.902913 0.0381844 0.0422521 1 1 0.861261 1
0.902936 0.0382217 0.0422927 1 1 0.861276 1
0.902958 0.038259 0.0423333 1 1 0.861291 1
0.902981 0.0382964 0.0423739 1 1 0.861306 1
0.903004 0.0383338 0.0424146 1 1 0.861321 1
0.903027 0.0383713 0.0424552 1 1 0.861336 1
0.90305 0.0384087 0.042496 1 1 0.86135 1
0.903073 0.0384462 0.0425367 1 1 0.861365 1
0.903096 0.0384838 0.0425775 1 1 0.86138 1
0.903119 0.0385213 0.0426183 1 1 0.861395 1
0.903142 0.0385589 0.0426592 1 1 0.86141 1
0.903165 0.0385965 0.0427 1 1 0.861425 1
0.903188 0.0386342 0.0427409 1 1 0.86144 1
0.903211 0.0386718 0.0427819 1 1 0.861454 1
0.903234 0.0387095 0.0428229 1 1 0.861469 1
0.903257 0.0387473 0.0428639 1 1 0.861484 1
0.90328 0.038785 0.0429049 1 1 0.861499 1
0.903303 0.0388228 0.042946 1 1 0.861514 1
0.903326 0.0388606 0.042987 1 1 0.861529 1
0.903349 0.0388985 0.0430282 1 1 0.861544 1
0.903372 0.0389364 0.0430693 1 1 0.861558 1
0.903395 0.0389743 0.0431105 1 1 0.861573 1
0.903418 0.0390122 0.0431517 1 1 0.861588 1
0.903441 0.0390502 0.043193 1 1 0.861603 1
0.903464 0.0390882 0.0432343 1 1 0.861618 1
0.903487 0.0391262 0.0432756 1 1 0.861633 1
0.90351 0.0391642 0.0433169 1 1 0.861648 1
0.903532 0.0392023 0.0433583 1 1 0.861662 1
0.903555 0.0392404 0.0433997 1 1 0.861677 1
0.903578 0.0392786 0.0434411 1 1 0.861692 1
0.903601 0.0393167 0.0434826 1 1 0.861707 1
0.903624 0.0393549 0.0435241 1 1 0.861722 1
0.903647 0.0393932 0.0435656 1 1 0.861737 1
0.90367 0.0394314 0.0436072 1 1 0.861751 1
0.903693 0.0394697 0.0436488 1 1 0.861766 1
0.903716 0.039508 0.0436904 1 1 0.861781 1
0.903739 0.0395464 0.043732 1 1 0.861796 1
0.903762 0.0395848 0.0437737 1 1 0.861811 1
0.903785 0.0396232 0.0438154 1 1 0.861826 1
0.903808 0.0396616 0.0438572 1 1 0.86184 1
0.903831 0.0397001 0.043899 1 1 0.861855 1
0.903854 0.0397386 0.0439408 1 1 0.86187 1
0.903877 0.0397771 0.0439826 1 1 0.861885 1
0.9039 0.0398156 0.0440245 1 1 0.8619 1
0.903923 0.0398542 0.0440664 1 1 0.861915 1
0.903946 0.0398928 0.0441083 1 1 0.861929 1
0.903969 0.0399315 0.0441503 1 1 0.861944 1
0.903992 0.0399701 0.0441923 1 1 0.861959 1
0.904015 0.0400088 0.0442343 1 1 0.861974 1
0.904038 0.0400476 0.0442764 1 1 0.861989 1
0.904061 0.0400863 0.0443185 1 1 0.862004 1
0.904084 0.0401251 0.0443606 1 1 0.862018 1
0.904106 0.040164 0.0444027 1 1 0.862033 1
0.904129 0.0402028 0.0444449 1 1 0.862048 1
0.904152 0.0402417 0.0444872 1 1 0.862063 1
0.904175 0.0402806 0.0445294 1 1 0.862078 1
0.904198 0.0403195 0.0445717 1 1 0.862093 1
0.904221 0.0403585 0.044614 1 1 0.862107 1
0.904244 0.0403975 0.0446563 1 1 0.862122 1
0.904267 0.0404365 0.0446987 1 1 0.862137 1
0.90429 0.0404756 0.0447411 1 1 0.862152 1
0.904313 0.0405147 0.0447836 1 1 0.862167 1
0.904336 0.0405538 0.044826 1 1 0.862181 1
0.904359 0.0405929 0.0448685 1 1 0.862196 1
0.904382 0.0406321 0.0449111 1 1 0.862211 1
0.904405 0.0406713 0.0449536 1 1 0.862226 1
0.904428 0.0407106 0.0449962 1 1 0.862241 1
0.904451 0.0407498 0.0450389 1 1 0.862256 1
0.904474 0.0407891 0.0450815 1 1 0.86227 1
0.904497 0.0408285 0.0451242 1 1 0.862285 1
0.90452 0.0408678 0.0451669 1 1 0.8623 1
0.904543 0.0409072 0.0452097 1 1 0.862315 1
0.904566 0.0409466 0.0452525 1 1 0.86233 1
0.904589 0.0409861 0.0452953 1 1 0.862344 1
0.904612 0.0410256 0.0453382 1 1 0.862359 1
0.904635 0.0410651 0.045381 1 1 0.862374 1
0.904657 0.0411046 0.0454239 1 1 0.862389 1
0.90468 0.0411442 0.0454669 1 1 0.862404 1
0.904703 0.0411838 0.0455099 1 1 0.862418 1
0.904726 0.0412234 0.0455529 1 1 0.862433 1
0.904749 0.0412631 0.0455959 1 1 0.862448 1
0.904772 0.0413028 0.045639 1 1 0.862463 1
0.904795 0.0413425 0.0456821 1 1 0.862478 1
0.904818 0.0413822 0.0457252 1 1 0.862492 1
0.904841 0.041422 0.0457684 1 1 0.862507 1
0.904864 0.0414618 0.0458116 1 1 0.862522 1
0.904887 0.0415017 0.0458549 1 1 0.862537 1
0.90491 0.0415415 0.0458981 1 1 0.862552 1
0.904933 0.0415814 0.0459414 1 1 0.862566 1
0.904956 0.0416214 0.0459847 1 1 0.862581 1
0.904979 0.0416613 0.0460281 1 1 0.862596 1
0.905002 0.0417013 0.0460715 1 1 0.862611 1
0.905025 0.0417413 0.0461149 1 1 0.862626 1
0.905048 0.0417814 0.0461584 1 1 0.86264 1
0.905071 0.0418215 0.0462019 1 1 0.862655 1
0.905094 0.0418616 0.0462454 1 1 0.86267 1
0.905117 0.0419017 0.046289 1 1 0.862685 1
0.90514 0.0419419 0.0463325 1 1 0.862699 1
0.905163 0.0419821 0.0463762 1 1 0.862714 1
0.905186 0.0420223 0.0464198 1 1 0.862729 1
0.905209 0.0420626 0.0464635 1 1 0.862744 1
0.905231 0.0421029 0.0465072 1 1 0.862759 1
0.905254 0.0421432 0.046551 1 1 0.862773 1
0.905277 0.0421836 0.0465947 1 1 0.862788 1
0.9053 0.042224 0.0466385 1 1 0.862803 1
0.905323 0.0422644 0.0466824 1 1 0.862818 1
0.905346 0.0423048 0.0467263 1 1 0.862832 1
0.905369 0.0423453 0.0467702 1 1 0.862847 1
0.905392 0.0423858 0.0468141 1 1 0.862862 1
0.905415 0.0424264 0.0468581 1 1 0.862877 1
0.905438 0.0424669 0.0469021 1 1 0.862892 1
0.905461 0.0425075 0.0469461 1 1 0.862906 1
0.905484 0.0425482 0.0469902 1 1 0.862921 1
0.905507 0.0425888 0.0470343 1 1 0.862936 1
0.90553 0.0426295 0.0470784 1 1 0.862951 1
0.905553 0.0426703 0.0471226 1 1 0.862965 1
0.905576 0.042711 0.0471668 1 1 0.86298 1
0.905599 0.0427518 0.047211 1 1 0.862995 1
0.905622 0.0427926 0.0472553 1 1 0.86301 1
0.905645 0.0428335 0.0472996 1 1 0.863025 1
0.905668 0.0428743 0.0473439 1 1 0.863039 1
0.905691 0.0429152 0.0473883 1 1 0.863054 1
0.905714 0.0429562 0.0474327 1 1 0.863069 1
0.905737 0.0429972 0.0474771 1 1 0.863084 1
0.90576 0.0430382 0.0475216 1 1 0.863098 1
0.905782 0.0430792 0.0475661 1 1 0.863113 1
0.905805 0.0431202 0.0476106 1 1 0.863128 1
0.905828 0.0431613 0.0476552 1 1 0.863143 1
0.905851 0.0432025 0.0476997 1 1 0.863157 1
